date,n_pos,cash_pct,top1,top3,top5,hhi,effN
2014-09-30,9,0.022515094479174238,0.29283458139153057,0.596322204190005,0.782501383092192,0.16562370701238804,6.037782984323637
2014-12-31,9,0.02064846163185231,0.2927973629875799,0.6156092186347134,0.7894205852771158,0.17182954659725624,5.819720879226064
2015-03-31,8,0.046309086717376,0.3159373273402692,0.6395761999080298,0.8013450250016896,0.18503978492994738,5.404243203041883
2015-06-30,8,0.04634151111032012,0.31712531743771905,0.6448397161731848,0.8010933105621139,0.18404192227534147,5.433544638291268
2015-09-30,8,0.04871582729620485,0.2917420100189817,0.6444107898901186,0.8029892971870383,0.18250586476197417,5.479275974523937
2015-12-31,8,0.04727507116491367,0.26884543098320024,0.639534632760655,0.8095265141746656,0.17377507696198913,5.754565139503498
2016-03-31,8,0.04543983357237146,0.26621822261340294,0.6279451633939935,0.7936569090478997,0.17419914596407696,5.740556272337972
2016-06-30,8,0.024362291907613593,0.2577225935116078,0.5927533945698025,0.7939052580922723,0.1624433519876824,6.155992152118525
2016-09-30,8,0.020807863210178756,0.2513887369440242,0.5990956562905047,0.792222134589757,0.1621914014955521,6.165554960245064
2016-12-30,8,0.02034119391038688,0.25059426561806153,0.6056831389975321,0.809874268478002,0.1635903962182964,6.112828277924039
2017-03-31,8,0.019408612244620226,0.2951052256398299,0.6004447704696696,0.7900062538479737,0.1694407603817386,5.901767660550315
2017-06-30,8,0.019887743242213724,0.30165093184076824,0.5744117202147497,0.7782217681170108,0.16483513780965386,6.066667661325747
2017-09-29,8,0.01913821579914562,0.3090626035697647,0.58267582421865,0.7934769527998066,0.16888903432218572,5.921047532857124
2017-12-29,8,0.017171678903050068,0.3030063596618734,0.5781875513481864,0.7710361121344976,0.1665845240851355,6.002958591092983
2018-03-30,8,0.0163390146944074,0.2868896002168511,0.5731855066016747,0.7787096660978601,0.160264999400276,6.23966557727562
2018-06-29,8,0.01608543315723875,0.30741282665157577,0.574096090176089,0.7717795228150098,0.16681582470185297,5.994635112030185
2018-09-28,8,0.014310788025381053,0.3318916947111912,0.6092962685826038,0.793785662800159,0.17991507850602767,5.558177826471043
2018-12-31,8,0.01582933161305207,0.2552673509056028,0.5743985540874309,0.7798452325333147,0.15382886111273908,6.500730700119489
2019-03-29,8,0.014060632117480876,0.2716769293484059,0.5870385738881935,0.7927458184405598,0.16244686620961257,6.155858979204035
2019-06-28,8,0.012405678357996,0.24851116763018483,0.5655752962851671,0.7826718035784184,0.15355147088714172,6.5124742486836
2019-09-30,8,0.011942603891223709,0.2693736769638228,0.5868394655978401,0.7898463499451809,0.15950917303331266,6.269231925559261
2019-12-31,8,0.0465809269086938,0.3165742163722138,0.5905691929545079,0.7747818889003705,0.16988138169582243,5.88646024665922
2020-03-31,8,0.053770732594369604,0.3148910464736503,0.5677935223231152,0.7537183860054312,0.1619306341623364,6.175483750637906
2020-06-30,8,0.04048880559448324,0.33848693322068607,0.5831559065485205,0.7677314339940212,0.17543538519021168,5.700104337079852
2020-09-30,8,0.033452223188010284,0.353372792626261,0.5925905383590754,0.7717934411881061,0.18241764990557904,5.481925682726472
2020-12-31,10,0.03973816507708242,0.125345096834175,0.3722121106348254,0.5824405831948218,0.09731628309477698,10.275772647688294
2021-03-31,10,0.06450172041329645,0.13216205983264864,0.37080060041374774,0.5689604206935432,0.0930626703580128,10.745447085850776
2021-06-30,10,0.03364278272620842,0.12696331014121587,0.3662123818102873,0.5743051865294788,0.09829789725325834,10.17315759485234
2021-09-30,10,0.03258209385791039,0.1358847689056243,0.3773041472820219,0.6073730220878284,0.10219727777371487,9.784996447891686
2021-12-31,10,0.04485439756034811,0.15712782222725585,0.4155083888278176,0.6168694176142115,0.10324606391112945,9.685599257912287
2022-03-31,10,0.04054005304678144,0.13835442205484166,0.401064086178118,0.6276484382862318,0.10491054466889954,9.531930304584982
2022-06-30,10,0.047274751648405736,0.16809926702268668,0.4332058419129561,0.651155047420674,0.10748219899157271,9.303866215822458
2022-09-30,10,0.04633479426302172,0.17527063603040913,0.46313048781312927,0.6801763585046318,0.11303775046757873,8.846602094110304
2022-12-30,10,0.03986148028451086,0.22079375798378073,0.5081298344240255,0.707858421179995,0.12483516583072693,8.010563316397342
2023-03-31,10,0.037558213139140345,0.17830962293142888,0.4840284650825395,0.7191812125225484,0.12095674986571407,8.267417908551593
2023-06-30,10,0.035818556571940566,0.23618067477965932,0.515256019659022,0.7206239605597791,0.1302652827720521,7.676642453921315
2023-09-29,10,0.03835294777373989,0.21834437001484863,0.5042715188069862,0.7033136894020205,0.1247586031437262,8.015479292020974
2023-12-29,10,0.03781747902348214,0.16382501325721194,0.46846915251178456,0.7048702574524178,0.11634615431863726,8.595041287409462
2024-03-29,10,0.03549111102246474,0.15298793722876866,0.43747977108698494,0.6904695716004248,0.11391241832485044,8.778674131456361
2024-06-28,10,0.031043247876671613,0.20636996340052793,0.5065013024806885,0.7266656495038837,0.1265340488255242,7.903011160094025
2024-09-30,10,0.03146567040294293,0.17256150621629565,0.4462113008095133,0.6748358860453597,0.11551277251462119,8.657051321951636
2024-12-31,10,0.031856560235928554,0.1738424248317607,0.45212992776475003,0.6770441376894156,0.11621745360322883,8.604559547604968
2025-03-31,10,0.03007243848804598,0.2248487882037422,0.5192654980675879,0.7366460978674575,0.1319293834033714,7.579812580056714
2025-06-30,10,0.027742996080345982,0.17283709856073295,0.46432632294743814,0.6803213477111816,0.11708160047763844,8.541051676099963
2025-09-30,10,0.027123733839195138,0.1805329178619494,0.46320797281056325,0.6755950622532312,0.11687979505554887,8.555798712042018
2025-12-31,9,0.08264679969550646,0.15505906862961524,0.44978242044026273,0.6664756325757827,0.11062922030033497,9.039203180544988
2026-03-31,9,0.07550825950683383,0.22061689290307984,0.47977800653491437,0.6888942169280573,0.12288314011293865,8.137812877184993
2026-06-29,9,0.07085052650038148,0.22066233903441237,0.4798768387413176,0.6890930292081234,0.12387970025790136,8.072347591398191
